trial,strategy,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,camMinPrice,camMaxPrice,camMinGapPct,camMinDayGainPct,camMinRvol,camPullbackBars,camMaxPullbackPct,camStopCents,camRoundBreakDist,emMinPrice,emMaxPrice,emMinGapPct,emMinPremarketVol,emMinRvol,emPoleBars,emMinPolePct,emFlagBars,emMaxFlagRetrace,emEntryBufCents,emStopBufCents,revLookback,revRangePct,revPivot,revSwings,revMaxBarsAfterLow,revMinGreenBody,revMinLowerWick,revEntryBufPct,revStopBufPct,revMinBullRunPct,revTakeProfitPct,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
475,Oliver,-212.07839115952385399875008478,-1016.7689893279337058553802399,994.9575060930909237861951479,10,0.0045803436546494860,1.6571684963336070,1.9980651755342552,0.0007785124665957470,0.00001960732090268620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0008693276824752465,,21,-0.2361607119545714713065827892,0.5980254956531650216157469782,0.0162939776195613276412604067,-295.21007367740712283109678725,0.380952380952380952380952381,54,0.1210511950374482662845226908,1.2860242522280247584669180731,0.0186715228098567453521497024,504.22722834952909838705698800,0.3703703703703703703703703704
364,Oliver,-300.66588526775871435900528901,-35.825398794672933122171243206,-697.92661497738738621425635772,15,0.0051546740029727410,1.6760398257877872,2.2217449945964600,0.0006571750215520970,0.0006280051030349010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0006560080378111485,1.5,11,-0.0304310963467930845920035109,0.9718769540907555403303543749,0.0042767164492608680262269787,-7.62556478135769677564908125,0.4545454545454545454545454545,27,-0.1039825979356062351751144235,0.7196327125801925508687714838,0.0142348844708349615149548906,-243.23427251294495034551870375,0.3333333333333333333333333333
387,Oliver,-301.04203698062572632722883944,355.46575739457033136968526986,-1285.8037285434198128726000034,23,0.005022270245022260,1.8348572664125148,1.6484724527916272,0.0007640821532179050,0.000006473790857230220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0006620151815759085,1.5,5,0.0523507115336014979600768677,1.3778170122500402402376876822,0.0023656586196969644914724186,30.59734536815405703598857520,0.4,9,-0.1875582094375533147360461992,0.368954749275151267704047946,0.007748237551819271372587565,-193.70593879548178431468912478,0.2222222222222222222222222222
241,Oliver,-350.68971051451950857218796022,-488.08649730606329053049229346,-144.59453032720383563473146034,16,0.0071130052372408040,2.8326917325298728,2.4419502912750224,0.0006188943049027090,0.0008196485097611550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0003620506785167610,1.5,17,-0.0628649942613077763580624239,0.8148980379927892303507581974,0.0175588710372636778153113051,-124.02216966886164985080679000,0.4117647058823529411764705882,37,-0.0471152032920110366910848101,0.9391303486877876073030365687,0.0200747437320029556326495829,-62.94855337412870738310672250,0.4054054054054054054054054054
50,Oliver,-408.39805018376555511440965085,-162.27406927830948944121732352,-777.58402154194965362419814184,14,0.0088581631029295650,2.5058128668488058,3.4535173948637744,0.0005358255037739060,0.0005589049069950840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0004256591165557785,0.5,23,-0.0386600452632849138618921286,0.9050618065939429176353339386,0.0114038698481382838436517736,-52.51566558657731689362886500,0.739130434782608695652173913,50,-0.1068205560039888566370226709,0.6270893296073692487995490041,0.0188148031269207911509108368,-385.88878681336648317274563875,0.58
240,Oliver,-427.25904621422075061515617924,-784.92328994673388790245632458,109.23731938454895531579403878,21,0.0105349029738152830,2.7472026350662122,2.6221022199476624,0.0006689949266933810,0.0003011900709481860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0008424227672360940,,18,-0.1168312573411099671284031325,0.7724390175907787234980207684,0.0256342498592374843717022444,-206.31697517669081349725681000,0.2777777777777777777777777778,39,0.0204715476379591626824466102,1.0325057732197142737084670182,0.0298781323076713055603833808,43.20801934579314855576479000,0.3333333333333333333333333333
425,Oliver,-448.43335428737464283011914170,-832.0407702357772696247462329,126.97776963522929736182149510,20,0.0088782852868914040,2.2131087613353084,3.1343749528910840,0.0009911882225383020,0.0002725471245462760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.000561057921061785,1.0,12,-0.1357975048252428306583149787,0.621921317959031502413730486,0.0135052773564978531666213406,-159.48483272226162753381696250,0.4166666666666666666666666667,17,0.0342545505649384245700166704,1.0739674391891384054586989015,0.0084829675140364788218845075,28.80220339978361841305645250,0.4705882352941176470588235294
282,Oliver,-548.37964573410525706604587317,-745.83104275696364055794535800,-252.20255019981768182819664592,11,0.0057147738312905450,2.3725448937027462,3.294213872307080,0.0009179645762396810,0.0007379227274739760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.00012787047383741970,0.75,13,-0.1421091234500283814801011654,0.6840742726837246390910308257,0.0145577276209000490749764263,-152.03716393413951750019456300,0.5384615384615384615384615385,31,-0.0542472997438083038578502399,0.8747387671449765150635611367,0.0094723371154669226698758514,-97.39364242666945271556101700,0.5806451612903225806451612903
328,Oliver,-551.42169544199269236786441118,-625.15359916360073103626872585,-440.82383985958063436525793918,5,0.00157843765317389560,1.4204888648448924,1.5400292301736904,0.0005947701323753080,0.0005026764452935550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.000007882059555445830,0.5,9,-0.2865160692660081948855999687,0.446523351174547900484531646,0.0043645197171972631780251627,-91.50100304549409431736768250,0.5555555555555555555555555556,18,-0.2481752045096760860939122606,0.4634650305536204622843758694,0.0054067363604772628250462121,-111.27457929603318544520951326,0.6111111111111111111111111111
96,Oliver,-609.38066440807767230718434364,-235.11609191790597809097819934,-1170.7775231433352136314935601,12,0.0072209268376328630,1.3944130959894564,3.3060273903450128,0.0006837474795448350,0.0003533354687287170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0004817275681913490,1.5,23,-0.0544313040782231550652220501,0.9110113636153902898813590947,0.022249874271971500721700934,-74.88251195822872301760608750,0.4347826086956521739130434783,60,-0.1343213143974022270160443349,0.6758854713972736094294848505,0.0297317582578990778951292111,-634.11037706812255583512737750,0.4
33,Oliver,-619.89498747352022905660078672,-881.4895364500194224320569352,-227.50316400877143899341656399,12,0.0049063012273545850,2.1085675686172056,2.3055916195761368,0.0008259426559442390,0.0009497678833779730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0008588393092429440,1.5,14,-0.1824286630831517259565587438,0.6511712357734206198771478546,0.015414343614935343572154748,-190.01813512179714027070688375,0.3571428571428571428571428571,27,-0.0777616281501847270574402337,0.8916511275347443805656603976,0.0089999949836177477491932527,-79.89499348844468709301200375,0.3703703703703703703703703704
310,Oliver,-629.9392366728748743966201376,2481.8491176139107829520216218,-2797.6217681030533604195827768,23,0.0053267405872823460,1.9173485963220474,2.983271889893000,0.000911639023531060,0.00005395882951745710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0007109918055175770,1.5,2,0.4721420138649842914527295550,10.854666515413270775765570902,0.0003631401669052242544442214,89.46563108006249643314673725,0.5,4,-0.5139656611236192355790488841,0,0.0081327957398628097670320779,-203.31989349657024417580194700,0
323,Oliver,-692.70188544965218829214986638,-876.1091595108120490619896914,-417.59097435791239713739012886,20,0.0199523120610752740,2.8537197466258524,3.4673703037050416,0.00008704384280696690,0.0009063560836512390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.000669721161094365,1.0,12,-0.151965811196347355128155839,0.6219214386442163765619987476,0.0114073292990922473455253916,-167.72156638309642547371312750,0.4166666666666666666666666667,21,-0.0626096028269847167794573978,0.7937672647866834764923881657,0.0112021592303319673250062316,-123.77586516507211445483386500,0.4285714285714285714285714286
432,Oliver,-702.72006250497557068652705877,500.33058082461349535143553222,-2507.2960274993591697434709452,24,0.0182491349509214650,2.5475154142582398,2.9284811456820368,0.0003514349830110720,0.00001371721830857790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.000928756253993490,2.0,12,0.0499258237218766479414817515,1.2209112632787410372986340267,0.0085868585747863452338174425,93.59191524162149757019197850,0.4166666666666666666666666667,31,-0.3064860283117112405051796887,0.3410258350441106426668564124,0.0400079369278914890393050375,-948.2763201474732409105919877,0.258064516129032258064516129
174,Oliver,-705.42780889575218800579848943,-691.22649442746753102374019766,-726.72978059817917347888592707,14,0.0152626362132200150,2.7891360033252906,3.0263128855853864,0.0005533686408555920,0.0008284057736529060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0002788847946929205,0.5,29,-0.1118613105614662534716538591,0.6858328546201674407933323193,0.0206865138662192113741477795,-251.65457951636024742535927750,0.6206896551724137931034482759,53,-0.0951919860867578782584399823,0.6738753918602700453642792039,0.0218084030259365220579433864,-371.73473502451149401600986500,0.5849056603773584905660377358
254,Oliver,-731.31819055178684613300773592,-734.76337694788633122781896807,-726.15041095763761849079088769,17,0.0070931894798265730,2.4268635431429664,2.0671364777568440,0.0007942943376462410,0.0007971674785004780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0009180008291350680,,24,-0.0826492331335704855082953378,0.7740422386307124837522437057,0.02913087818671239597875911,-237.59426987400025547532127000,0.2916666666666666666666666667,41,-0.0790161424211246877824324425,0.7403070149886727113066985912,0.0258773469450125582998946342,-326.20550228041031294574383000,0.3658536585365853658536585366
125,Oliver,-765.55731677381988430108483964,-263.50067968691713368868904500,-1518.6422724041740102196785316,21,0.0138942981971866980,2.2065647630982870,2.908474494986456,0.0009651554347784980,0.0006930271376357540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0006876847970707740,,12,-0.0361572133990946428975565929,0.9205732303405321307238182689,0.0210394621550832237048427012,-51.87846145986945087501860000,0.3333333333333333333333333333,24,-0.2000395174364531960673343995,0.493542181217539305416607573,0.0304058353687929600338408614,-487.02773037394023277298416500,0.25
151,Oliver,-827.2929884977497895661253635,-276.37065273069616432118987364,-1653.6764921483302274335285983,20,0.0062345284471449070,1.4202386885044344,1.9200921513233768,0.0003725629269017660,0.0003357434609605670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0012021578919152535,,15,-0.0472318881182561113973129341,0.7905886886671431230103891496,0.0076053520295011722700255347,-64.35244227786159826109104500,0.3333333333333333333333333333,44,-0.1709013562325035424497932938,0.5251441864996478202839791399,0.0396831939795066476936320786,-767.44167605549952632545745130,0.2045454545454545454545454545
177,Oliver,-828.2072066270051133072270365,-197.96860075628374204602294558,-1773.5651154330871701990331728,22,0.0144130974087925140,1.5154332109333176,2.9541418404570512,0.0006450990148098670,0.0005083096933124170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0005837826771120465,1.5,15,-0.0402953803035129067512903687,0.9207803226690823265486980606,0.0146097108905541188865063032,-46.71147240186820815970513250,0.4,32,-0.213594856088170823263149357,0.4716215462880648513164902009,0.0379445042595066962567931462,-684.72040922755276995184972115,0.3125
465,Oliver,-835.7297257931792770485255288,-536.22234149506425706051186263,-1284.9908022403518070305460280,20,0.0148490079473001020,2.1999852239154204,2.766560621963144,0.0001483911318464160,0.0004310765007655490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0004897586069953440,0.5,24,-0.0994956541141903523921204351,0.6805220794839267342717043128,0.0123851844598186000673589866,-172.62445545583574891696721500,0.5833333333333333333333333333,51,-0.133735652154694667286977514,0.4833647304537275477875920686,0.0292647529480100221608320138,-643.66537934768621961969451250,0.4509803921568627450980392157
60,Oliver,-838.5722864242066466637520180,-469.38668998018072854158254063,-1392.3506810902455238470062341,16,0.009796004113180560,2.2432627409898036,2.5823252837556992,0.0007684692017587220,0.0004141760130478890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0003754729092472575,0.5,37,-0.0611461083754393456235058378,0.7617793763319863432628715226,0.0173696112548341535558319404,-199.78510732427326037909274250,0.6216216216216216216216216216,70,-0.1430986087199329338508269958,0.5215648285581930386712255343,0.0365012438463532216971436216,-805.7151240013526613918845537,0.5
23,Oliver,-840.8202869177126929845869346,-249.05781463219803296934407038,-1728.4639953459846830074512310,9,0.0041390404459736550,1.9205906645025084,2.0649881613277784,0.0001238315716031150,0.00003123142851108290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0005435849128028310,2.0,28,-0.0747061502454600536780541869,0.8896265462328634215023062411,0.0151484683615949743870541939,-89.64524572119519957335707850,0.4285714285714285714285714286,73,-0.2333921991054302046479999279,0.5411756036555481382877184648,0.0617097495571506027045485995,-1013.1750306965427309695615857,0.3013698630136986301369863014
227,Oliver,-842.2042695034692001348340840,-145.33887269511849435133048402,-1887.5023647159952588100894840,18,0.0078504418697443140,2.8487331956851914,2.2950343241891984,0.0008800536305085070,0.000471773044891550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.001239259258256880,2.0,19,-0.0179134520132560742490712426,0.9497987252469595785007338283,0.013642543372215844875539066,-41.95513570978814665051335000,0.4210526315789473684210526316,43,-0.1858422249779478811831006546,0.4763624811424707624414718548,0.042036443951508645670793563,-865.2514201314256292886944750,0.3488372093023255813953488372
185,Oliver,-859.9674019523296869607776454,120.20087588988964821296718432,-2330.2198187156586897213948900,9,0.0033389118385216720,2.4631789340931816,2.2420537402583528,0.0006050816781842530,0.000006806476044844130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0008064311991010005,,11,-0.1153224788792585275403255656,1.090354394421652810952832057,0.0074825551776931766850811475,21.856406287169179485393118925,0.4545454545454545454545454545,30,-0.4494756958607314769338751808,0.2166861573747907402939696143,0.0342834547146752855998449675,-857.0863678668821399961241864,0.2
246,Oliver,-885.6559398898758575119278324,-1104.8455515253645445965116169,-556.87152243664282688505215572,14,0.0105417674894173380,2.4162044361309174,3.1621465036934912,0.00006633910772685850,0.0008258908860505980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.000239570167260045,,25,-0.158197071663474637782172327,0.7070118765469015644934704368,0.0346034671622088481952578857,-364.6100251602204561130601600,0.28,51,-0.0422495996224416454809445879,0.8207392438429439278398353898,0.0394794900699501053124854204,-281.9020112753157910553954600,0.3529411764705882352941176471
176,Oliver,-910.4411258384957696940522380,-1319.7310035360847155823243457,-296.50630929211235086164407658,19,0.0053713468664192440,2.548066428000138,1.4383638558622280,0.0006777726717655420,0.0006664404345985690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.00014068638283791315,1.0,9,-0.2556954872989738621540265487,0.3878939424293283600415876356,0.0123586400188612303017264959,-197.83562983162437225542815563,0.3333333333333333333333333333,17,-0.0264464436785024808683778129,0.8158662480635940529194195222,0.0086087008794616599301346177,-76.332510002025736197423789755,0.5294117647058823529411764706
86,Oliver,-958.7420899259607539373960905,-992.9677715591528838538771485,-907.4035674761725590626745036,9,0.0041178991376040030,2.6610177642018618,3.0734985368202896,0.00001082879677919150,0.000684071882946450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.00010828796965456005,2.0,7,-0.3751805960380261193940324447,0.5572798640727846504919822482,0.0106572852035499615678834667,-117.95486884826849723485959425,0.2857142857142857142857142857,27,-0.189572665571104821782665166,0.6540152252967813851666364229,0.0254151250673448329676952682,-313.31821283418783057063697979,0.2592592592592592592592592593
199,Oliver,-959.3097822329831490633513996,-956.0043559188469784739347208,-964.2679217041874049474764178,17,0.0138392544197101370,2.9493658968943008,3.2468454698784488,0.0005052038196032880,0.0002668354866406110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0004498494511702320,0.5,27,-0.1361544976655346591585257874,0.550507481211062995674438174,0.0185856764375964880442850403,-332.05255614088515050701988750,0.5925925925925925925925925926,41,-0.1476599623579229729328410939,0.5322978939602343795697274131,0.024650517260264056433897592,-429.44027800134210957729407250,0.4634146341463414634146341463
256,Oliver,-964.4784653191947388728216078,-1732.0145641680027861228659803,186.82568295401733200224495110,11,0.0124241133008264510,2.8774311163823262,3.0301290074037992,0.00002467444493652990,0.0005185463207394570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0003381757528233225,,43,-0.1916850733355694051377473657,0.6672081894959318377751224721,0.0467610972303578679963051202,-793.7241696019980570097724387,0.2093023255813953488372093023,76,0.0238214796166918774144854747,1.0426343714748893199411916572,0.042331544219921673589929286,106.46008954906369784215738375,0.3947368421052631578947368421
482,Oliver,-986.4149270765126068520534008,-1176.2936931419882695018590714,-701.59677797829911287734489482,22,0.0072860055581135690,2.4465810852342192,3.1426464529906616,0.0007519434083960690,0.0001973498450579820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0005337982452631920,1.0,6,-0.2397860922089896207767225814,0.3680404130420449151834220052,0.0053101891072095218435972008,-123.82821199244456576612584000,0.3333333333333333333333333333,13,-0.1256574956884062800623814979,0.6042259865884764966731237011,0.0102430947291284497872826694,-143.18457252918828712481735500,0.3846153846153846153846153846
479,Oliver,-987.4336234741096932295940283,-1166.7443442770338442743821372,-718.46754226972346666241186484,14,0.0068610718477801790,2.7142720946642910,2.4806604090056672,0.0004184639129873660,0.0007572352777967390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.000386041991825235,1.0,17,-0.2268174299161081019879484679,0.5790757534648942542976543855,0.0225335353014931001434519303,-291.46796410350678309542762750,0.4117647058823529411764705882,53,-0.0954347119550610929608776456,0.7410615274846252127341963458,0.019500564289718748784936816,-367.95985876272998104325871250,0.4528301886792452830188679245
184,Oliver,-993.8488028825745738293997428,-541.61524431360203851525018682,-1672.1991407360333768006240767,18,0.0112740132293077230,1.4795139621382176,2.5246488134491472,0.0003188567726495010,0.0007368928029839380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0004692481919048580,0.75,36,-0.0724431537526618054218255979,0.7937143027831879235983925174,0.0165573935414290141763183134,-226.66613119078449202335445250,0.5277777777777777777777777778,77,-0.1402402701927850904736210646,0.5412603225974688541215051507,0.047309475804978846872963174,-1007.0128906534244859310095488,0.4025974025974025974025974026
