trial,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
9,-23.956290847663680305268810911,-28.446248224124199487317395570,-17.221354782972901532195933923,13,0.0081181635521902580,2.3651178116747736,2.6658908825208848,0.0002596306946406280,0.00007571450298452490,2,0.0004285442786889825,1.0,230,-0.2227171767396894950176863339,0.4625443073694942712416992169,0.1526820881069879049959977026,-3761.1844414976784238367466222,0.3478260869565217391304347826,59,-0.1906995943769688728839748013,0.5748444845424108115341762562,0.0375927634099620431424002867,-750.29157376388394163858309425,0.4067796610169491525423728814
90,-24.025517599890444321400753904,-35.039337530477651530599399568,-7.5047877040096335076027854075,15,0.0120445836987553970,2.4961210264340616,1.3455069878350520,0.0007110921976673850,0.0008661106628673660,10,0.0007678779299687025,,653,-0.1867052638633911548170045781,0.5366211120785046465375068075,0.40272127863180498361881353,-9647.373805659242213720772314,0.3215926493108728943338437979,186,-0.0959328148564110032342663931,0.7443038114647404236779472224,0.0897575533269854150857790331,-1468.2799392808027734967460426,0.3924731182795698924731182796
64,-24.148123406801942313479021051,-25.203923453809255753885620232,-22.564423336290972152869122280,22,0.0162150413408945540,1.22998037702868714,3.4353650234338664,0.0009635291877032860,0.0009986998308443930,13,0.0013455781281672315,2.0,116,-0.2199807223925823253035847391,0.4359952886961045533760819048,0.0873409267507382695556971956,-2139.8107844183809282968972376,0.2844827586206896551724137931,30,-0.2384471708013180066127545846,0.2659028272734750155676767345,0.0275746905778784329454086233,-602.80056138432399485617300250,0.2333333333333333333333333333
70,-24.315583167104027083471592465,-29.559538791545116033758656758,-16.449649730442393658040996024,21,0.0153827665678145190,2.0799960771948078,1.4313185499661232,0.0006895999427370730,0.0003333741763296420,20,0.0009945653425504290,1.5,496,-0.1813174081710721244188324798,0.4901254608808691998047615987,0.289128340441728885316745489,-7225.4791705731872559604655300,0.3366935483870967741935483871,150,-0.1692996079229434546392023047,0.539481624114898509167267647,0.096974314112256455189553051,-2035.1469620951717982610336625,0.3666666666666666666666666667
189,-24.522158456817987324612835851,-29.671335200181432152640250161,-16.798393341772820082571714384,18,0.0102597706686983750,2.4711603197600514,1.5277985045815808,0.000343104325394660,0.0005517137286028420,9,0.0001525341289362570,1.0,429,-0.196373657127087769415968397,0.4837190507401009974274873474,0.2502557122127442396669568117,-6233.8664717963309573544538500,0.358974358974358974358974359,107,-0.1815678599200342200770207247,0.5186049341400243540759322031,0.0729495302197892287089756753,-1444.0518514428091757891098275,0.3831775700934579439252336449
186,-24.623267846807098049552538868,-29.994075962439320004595776308,-16.567055673358765116987682708,24,0.0142144833799518940,2.1785604901511970,2.5051626141207128,0.0002495885683454520,0.0005747761049190420,2,0.0004086275070014535,2.0,204,-0.2346035432582828725401779104,0.3864084816693169849260786671,0.1474145429925830848787870442,-3684.1139115475992757642505922,0.2598039215686274509803921569,58,-0.1881256930791686286932622814,0.4233768006270632029780485073,0.0364317541009173522155054595,-818.6290730804165075410576924,0.3275862068965517241379310345
148,-24.662482721039376100826087631,-32.371125453170833728995573476,-13.099518622842189658571858862,24,0.0117850642040302260,1.687976135354478,3.4929243683782064,0.0006859973616367190,0.0004764499396441740,19,0.0002422453724975910,2.0,109,-0.2801090575036302295757886194,0.3547038869776664980331987224,0.0925300294958535528898635651,-2313.2507373963388222465891275,0.2568807339449541284403669725,26,-0.1543353079046976730494407411,0.5215805774042209735291901644,0.016726781219201732687484637,-300.90151304933243110025654000,0.3076923076923076923076923077
87,-24.736782546944975845427975048,-32.417132822999877393152132662,-13.216257132862623523841738628,14,0.0121420880440352870,1.28894426128312212,1.8810614470304288,0.0001885482357761580,0.0005402564124857340,14,0.00009417860167761270,1.0,829,-0.1606191261412297823980216001,0.562363701137682053342835895,0.3979163421531391368742013963,-9771.946953336404144008212086,0.3872135102533172496984318456,233,-0.1327448087658008258055767564,0.6370196664536438751256405633,0.1039061250830462605574760391,-2301.2907928196860948630687182,0.4291845493562231759656652361
117,-25.881740473314432473949867516,-26.421237288308867875285813324,-25.072495250822779371945948806,19,0.0058420539292702760,2.7742956668950134,1.6111412497754864,0.0007158970421719820,0.0005603779123911530,10,0.0002206775237436765,1.0,59,-0.2599611452807271926353929138,0.4117009860862042213613995028,0.0439958055751169696603634926,-1026.9931820793610452083713738,0.3220338983050847457627118644,25,-0.2793823498661003565842384509,0.4287454284789199536632996484,0.028434290980038865003102004,-517.90316259760296145495946000,0.32
131,-25.893192630860662447530003048,-33.581280393969760371282181923,-14.361060986197015561901734735,23,0.0148682610084620580,2.9439661390818492,1.20202650022787336,0.0001984645985991060,0.0008333912765762730,20,0.001471071501249015,,437,-0.2047657655364396489222594038,0.4501137588963059373656237017,0.3171465904905390018161543331,-7541.8902576440229329551347280,0.2837528604118993135011441648,128,-0.1552800000030192863602886207,0.5533880028000722183225483385,0.087338820277916182181967121,-1645.6679330879229944717299750,0.3515625
174,-26.347133349540242760481828198,-29.771969582085934655798582168,-21.209879000721704917506697242,14,0.0152626362132200150,2.7891360033252906,3.0263128855853864,0.0005533686408555920,0.0008284057736529060,19,0.0002788847946929205,,215,-0.2278483373951750987322224794,0.522297246835281027813871771,0.1837242250419541129790069211,-3678.6653961358194292424114740,0.2790697674418604651162790698,67,-0.2221310726118204909404414703,0.4386221314891650343428200013,0.0446713553414996865562058091,-1106.1899808945931146549805788,0.3134328358208955223880597015
172,-26.424997559385168981936495333,-32.217129306202124638213963540,-17.736799939159735497520293023,21,0.012524450609704680,1.8892073287112664,2.8257480554868224,0.0006397133779896950,0.0005328620069347610,14,0.0011696589412957710,1.5,215,-0.2432174704327676132670709516,0.354502642780032352111538553,0.1712982923915888354666743272,-4282.4573097897208866668581800,0.2837209302325581395348837209,51,-0.1902705780822846994303676553,0.450226070167324187336843863,0.0360710425675831063035181957,-805.2052686328510061649604575,0.3333333333333333333333333333
6,-26.439917501033839874251374229,-34.759239601356744403596199106,-13.960934350549483080234136913,10,0.0080211383290687250,2.7348252177866286,1.521597353565320,0.0008522005578746090,0.0006443545756136790,13,0.0006622812532178505,1.0,578,-0.2030252846862437918275023781,0.4997438083080453255071508221,0.364343400982923036185016057,-9095.544004726054874655431254,0.3823529411764705882352941176,168,-0.15062210555745286853528968,0.6368860800894999913969920454,0.0817153282776202864498654237,-1943.7292687402436430205268376,0.4404761904761904761904761905
177,-26.476967765496700718897479044,-32.909512655496850628403543504,-16.828150430496475854638382355,22,0.0144130974087925140,1.5154332109333176,2.9541418404570512,0.0006450990148098670,0.0005083096933124170,3,0.0005837826771120465,1.5,192,-0.2540135423376355344937422486,0.3331066797914406006535409592,0.1520138621911192013259734638,-3800.3465547779800331493365962,0.28125,45,-0.1825372278941854394672667585,0.4381809049223193161546982515,0.0294372338060225013891737804,-639.90694821283455548584850000,0.3111111111111111111111111111
187,-26.591708455117264842536674286,-23.933479936290047915587980817,-30.579051233358090232959714489,10,0.0084127780261509010,2.3214190402633602,3.4727264191828328,0.0003698143062041210,0.0008533979099492530,3,0.0004009187998720065,2.0,193,-0.2045172337584595636036300773,0.5993844754036544618857188449,0.120691347775880897956602843,-2830.0155111142187751088031798,0.3108808290155440414507772021,57,-0.3007117398427401154532497964,0.4611241053650119930381309739,0.0532752231975411152174637489,-1274.4400611744332576140379312,0.3157894736842105263157894737
33,-26.685271997741220498594313050,-18.889746115949051264716633773,-38.378560820429474349410831964,12,0.0049063012273545850,2.1085675686172056,2.3055916195761368,0.0008259426559442390,0.0009497678833779730,1,0.0008588393092429440,2.0,74,-0.1972485267299245223438034089,0.5475868960551979715590785335,0.0484543458145324771741806621,-1119.6072616728481434760940175,0.3108108108108108108108108108,29,-0.395917149622013815477980023,0.3243261058320493635078576146,0.0406021383309717287338281162,-907.8965076390999168645440250,0.1724137931034482758620689655
136,-26.928289013261726288583553644,-32.462105197863376770357817030,-18.627564736359250565922158565,23,0.0192627248974809030,1.4337115232989710,2.2500193925341688,0.0004671649567164320,0.0007882128785309440,5,0.0008250325169996505,2.0,287,-0.2276325692357344359134761024,0.3588433506616559884584173711,0.2101042136706800931111457244,-5224.5518821400013801763189152,0.3135888501742160278745644599,79,-0.193888817722846736841046495,0.4363998931530247004113817357,0.0526658828100556613920959162,-1221.7777983488751532486982602,0.3291139240506329113924050633
53,-27.305455718619682920176599094,-25.527168050196534425458717604,-29.972887221254405662253421331,12,0.008161938806139830,1.6640089163854752,3.2928339014727776,0.0003945195532378370,0.0001085525788872280,8,0.0004959772527199140,2.0,193,-0.2123162298901641125246880354,0.5562570712181221315389242198,0.1287498768420223071161919632,-3015.2013112746235734081448800,0.3005181347150259067357512953,59,-0.2956209478127169155722762466,0.4522266967911058963230055196,0.0594859304259166984785190992,-1234.5507877989468739726335850,0.2881355932203389830508474576
197,-27.363210040729343459305679502,-29.888061293375578770276736130,-23.575933161759990492849094560,22,0.0158905312120404780,2.4977860906616724,2.2643874319104416,0.0004588108893757740,0.0007441524689757040,4,0.0005268752856770880,1.5,227,-0.2276911442850446912265131777,0.3842724298620600721126057593,0.1600607613993306102527273608,-4001.5190349832652563181840200,0.3039647577092511013215859031,67,-0.2439653418405868355545120026,0.3399631850032372880702139717,0.0501100283193794787149418568,-1252.7507079844869678735464200,0.3283582089552238805970149254
76,-27.417188174283296980706353559,-30.597124746408938302793481022,-22.647283316094834997575662366,15,0.0082695172891344410,1.7211758840462082,2.0879093372206712,0.000608482480332480,0.000952435522783750,17,0.0008769380817548085,,290,-0.2228836555715410069623839092,0.4827543379779655946264527362,0.2192562658056411381129225637,-5190.8333606777695709421900906,0.3068965517241379310344827586,77,-0.2249797992616975685064259027,0.4654612394410539331816529635,0.0771309472656597179960446662,-1423.5702761646359678674958578,0.2857142857142857142857142857
10,-27.584323109534770837447300239,-33.434982163362477728541803498,-18.808334528793210500805545351,22,0.0118721263440661770,2.1792909051195204,2.5421663942943176,0.00007051165777748060,0.0007690253582638810,1,0.0006829311452726520,1.5,213,-0.2518666220151945147158903922,0.336294819357493461533995041,0.1688233012526891143530707886,-4220.5825313172278588267697162,0.2441314553990610328638497653,53,-0.2094549098963535153198727758,0.4201978712090459601183545766,0.0376600813886027350363999071,-851.1184600908230138848514775,0.3207547169811320754716981132
167,-27.657459020358645895593058960,-38.690864076492969403141331122,-11.107351436157160634270650718,16,0.0091293181446983160,2.4660869281115412,1.12897941769518872,0.0006873449323174290,0.00006246825962442360,12,0.0001922995525842060,,479,-0.2406071043309781993060239709,0.4536946589862142494406493152,0.3473794378202260532426518592,-8600.080911308600698431494176,0.3194154488517745302713987474,149,-0.1402655596922000673771825506,0.7043349100403528748476019755,0.079236138100060406147321555,-1383.2758668651897474888148150,0.3825503355704697986577181208
159,-27.685869671724761789427316409,-36.976400683822241185882750291,-13.750073153578542694744165586,24,0.0163717064300420320,1.2720240871757382,3.1599198064114520,0.0006373898999939630,0.0008740204967903070,4,0.0007478634944408490,1.5,160,-0.2890915967777222200665968604,0.2486098014756656051746145706,0.1474304167797698682557478355,-3685.7604194942467063936958887,0.26875,38,-0.1563150782683504961036239096,0.451318415769042674895133722,0.0193016563553450633333289036,-473.09527899328916473785240750,0.3157894736842105263157894737
50,-28.168220870684814226086696968,-30.393758868548324383619817456,-24.829913873889548989787016236,14,0.0088581631029295650,2.5058128668488058,3.4535173948637744,0.0005358255037739060,0.0005589049069950840,6,0.0004256591165557785,,135,-0.2505426721724182691964874621,0.4834955012227452991756154973,0.1316726493458355853149620609,-2558.5027904628041723807026711,0.2666666666666666666666666667,42,-0.2692932933805311239128269041,0.4252015090698949459618571076,0.0385065379852531757079124835,-835.6822277047563038242547100,0.3095238095238095238095238095
23,-28.239112286434444792373166646,-23.914642390134883782712245006,-34.725817130883786306864549106,9,0.0041390404459736550,1.9205906645025084,2.0649881613277784,0.0001238315716031150,0.00003123142851108290,16,0.0005435849128028310,2.0,158,-0.2437690794155757114308395423,0.5401363946685853941322520439,0.0981530370876532687259344633,-2323.4534973100406167905398093,0.3227848101265822784810126582,59,-0.3487452656131481922562151444,0.4294031969130254441595793756,0.0557459569468239366296160746,-1297.0675453906462792507366268,0.2881355932203389830508474576
42,-28.282667386142257647203716245,-32.495027092190312942987386651,-21.964127827070174703528210636,21,0.0125067502607157280,1.6213408064196546,1.6615173729888704,0.0006520393754597940,0.000819451530845580,3,0.0012766716141610740,,446,-0.1965397518901388776953180862,0.4542420003835183965866952104,0.306276534066644797766739696,-7239.1000190324266801126629800,0.2937219730941704035874439462,125,-0.2049908244481479800865089148,0.4296508391375053672126584763,0.100847513828772990901721914,-2146.1379499549228412462173950,0.352
158,-28.307484413792389679406611276,-32.307058210136185493669738336,-22.308123719276695958011920684,13,0.0098143335682406620,2.3620761028314372,2.7407896939855016,0.0008999149696435380,0.0004213813489402560,15,0.0011777513202641865,1.0,275,-0.233785623366598786555439757,0.4127903082476227409674277993,0.2132113124523840182893341459,-5292.6780416568917503736536001,0.3527272727272727272727272727,67,-0.2344326126387511142138516266,0.4318365460528093924633569975,0.0593788440328792835109208457,-1279.4451521848636237899525100,0.3283582089552238805970149254
91,-28.610916104029271628776123335,-34.326286986316007469062776707,-20.037859780599167868346143278,21,0.0178517794617692880,1.950012954301206,1.9720538266338656,0.0003646876920781510,0.0006533997448409910,12,0.000894159201250485,2.0,403,-0.2198302589446926695584228436,0.4098338223200907282733449458,0.2829259460324965800801526616,-7073.1486508124145020038165400,0.3027295285359801488833746898,110,-0.1985460165885715124222811634,0.4212820202540786566898760336,0.0725369511010406792449511301,-1759.1170367232822667505195650,0.3545454545454545454545454545
73,-28.635724917585328662008658493,-36.957729217998573208612671759,-16.152718466965461842102638596,12,0.0114513063442200880,1.4113123647921318,2.3190685687675472,0.0008201305059809840,0.0004939857360413230,9,0.000602033930412510,1.0,549,-0.2126885394589425916473413842,0.4659547016590823969214312737,0.3615410103862288039994314742,-9038.525259655720099985786854,0.3679417122040072859744990893,158,-0.1655455124674698179975407582,0.5657752212227687665828173791,0.0865616876179955191119883396,-2003.4462439160620601860179575,0.4240506329113924050632911392
140,-28.661197730387838669864939282,-30.328402910428233195629354076,-26.160389960327246881218317090,21,0.0107524322991969120,1.21956676338779130,2.9750702591031176,0.0005492856058055930,0.0003279235341250540,10,0.0009913950120058815,2.0,183,-0.2407650411556793956969637894,0.3846976133423089906711958829,0.1420212622418164671518045874,-3549.1359824410233183175927014,0.2950819672131147540983606557,42,-0.2579053226158120693236324283,0.288859362215175628334718497,0.0351690264179559246440451846,-875.2294191159433379426325438,0.2619047619047619047619047619
199,-28.667501067314273187355225810,-29.675017085688702637590529678,-27.156227039752629012002270008,17,0.0138392544197101370,2.9493658968943008,3.2468454698784488,0.0005052038196032880,0.0002668354866406110,10,0.0004498494511702320,,192,-0.2321808115168637716804306872,0.5048635636980312862386461792,0.1654055490667115901680902197,-3382.6148171070634038416325775,0.28125,55,-0.2698135556256305740971961347,0.3546722638780246139287148276,0.0477652156527296881647294296,-1101.9108674639315536796581400,0.3090909090909090909090909091
