trial,strategy,finalScore,trainScore,testScore,lookback,maxRangePct,minBodyToMedian,minVolToAvg,breakoutBuf,stopBuf,camMinPrice,camMaxPrice,camMinGapPct,camMinDayGainPct,camMinRvol,camPullbackBars,camMaxPullbackPct,camStopCents,camRoundBreakDist,emMinPrice,emMaxPrice,emMinGapPct,emMinPremarketVol,emMinRvol,emPoleBars,emMinPolePct,emFlagBars,emMaxFlagRetrace,emEntryBufCents,emStopBufCents,fillBars,entryBuf,tpR,trainFilled,trainAvgR,trainPF,trainDDPct,trainTotalPnl,trainWinRate,testFilled,testAvgR,testPF,testDDPct,testTotalPnl,testWinRate
36,Oliver,-1199.8315151789656360977924494,-819.9800530363099547742763998,-1769.6087083929491580830665239,10,0.0034172013441180840,2.5568473986149052,2.5821979883509688,0.0002963548774348360,0.0009823693325660980,,,,,,,,,,,,,,,,,,,,,18,0.0008639818031173110,2.0,7,-0.2055154725885005154051145064,0.3802376969809597165786589828,0.0062456570750714657171801876,-98.60403858341423666308504750,0.2857142857142857142857142857,13,-0.3725078431044331304650606247,0.2375043212817872311974327081,0.0143125240851960830930288784,-357.81310212990207732572196000,0.1538461538461538461538461538
13,Oliver,-1203.5967258126244928704366588,-735.32506887033560486415003691,-1906.0042112260578248798665916,21,0.0081753310105648550,1.6995597394646892,2.6256559736680496,0.0009949955600290540,0.0006449682510667330,,,,,,,,,,,,,,,,,,,,,19,0.0003224935563385920,2.0,29,-0.0879832847515897343333926424,0.6429657311854851418634981164,0.0126312338337862696516088976,-268.65603157525218875492524000,0.4137931034482758620689655172,33,-0.2406098597820214060152900832,0.3873944697313691730840195611,0.0326391094922908976136311769,-748.91896674325869384822334250,0.3636363636363636363636363636
63,Oliver,-1266.5527047082616018097568170,-726.50866668513361042688683058,-2076.6187617429535888840617964,24,0.0055182114110878680,1.7480983583946234,1.17182318944103240,0.0005034047572423730,0.0004055144709560620,,,,,,,,,,,,,,,,,,,,,7,0.0013634272722357075,2.0,10,-0.1382620953104800760585118718,0.4407096929320680685504115532,0.0070136386769220094419684285,-119.45647869159336383907355625,0.4,11,-0.3838371422503335133076255266,0.1098657261868107230640411926,0.0159612072401022341147008596,-367.60478833763304203049591375,0.3636363636363636363636363636
266,Oliver,-1313.4415739896520765868465514,-1830.6971070218145333725971334,-537.55827444140839140822067840,5,0.00206115314367281030,1.9844522171581404,1.9464199539490136,0.00002861737274966080,0.0005082759407853130,,,,,,,,,,,,,,,,,,,,,19,0.0002924953926319695,,15,-0.5227752399290559151428563891,0.2353224348584889583932017667,0.0164303196128939919862424436,-410.75799032234979965606109000,0.2,25,-0.1302935272441309115229538734,0.7210302039688383257105894987,0.015166052363778842635607121,-176.99364037949824712708361000,0.28
265,Oliver,-1372.9870842858760334733392597,-866.7682607339426909946350853,-2132.3153196137760471913955212,18,0.0059187610833527370,2.6020717686051834,3.1020730515951632,0.0005002273528372070,0.0009785808278147970,,,,,,,,,,,,,,,,,,,,,2,0.0003367376103236985,1.5,10,-0.1465075787502509304766364353,0.4218935593321046826985594645,0.0088596940661334120539768046,-142.45660126584763672085072500,0.3,10,-0.4367635766179807778946673999,0.1517267661568696752612268548,0.0156699751555773791451572283,-348.08989958707241064399164250,0.3
191,Oliver,-1375.6135982720983450954186250,-92.08095473723687456289227251,-3300.9125635743905508942081538,21,0.0062425290961947880,2.5559153703767406,3.1360835949127016,0.0003619336925269730,0.0003378024782695820,,,,,,,,,,,,,,,,,,,,,1,0.0002858720770039935,2.0,6,-0.0080161860196491993405941922,0.8868806679040297884664298726,0.0027085914003750612534892401,-10.53707641903144636973100250,0.3333333333333333333333333333,14,-0.5977336046157357377103551466,0.0404494643083012700315853137,0.028341385776864524459282366,-708.53464442161311148205915125,0.1428571428571428571428571429
79,Oliver,-1439.1232264340839606697045629,58.645509644824305716286115137,-1185.7763305524463602486905800,24,0.0045921384224631550,1.36142312789402112,1.5381347591235008,0.0001789713917202180,0.0005892100765319590,,,,,,,,,,,,,,,,,,,,,6,0.0013455137886784560,,3,-0.0019909541824864378505455530,1.1383266660442746073262588622,0.0007774903781994118755914304,2.6886912974456702276523200,0.6666666666666666666666666667,3,-0.220660729780618732730356038,0.3357061094467944552106307026,0.003977104666891718456919396,-66.04915830767025541159898000,0.6666666666666666666666666667
292,Oliver,-1472.8592187356279769125657186,-1104.6537662703579928947058645,-2025.1673974335329529393554998,22,0.0076851063355268460,1.5426811411709898,1.9123342584876032,0.0007634309100748180,0.000001559746452402210,,,,,,,,,,,,,,,,,,,,,4,0.00003512241087626775,2.0,27,-0.1695482776660745897048704017,0.5288777845258579211013519898,0.015386510222916585221423212,-382.81034483925076187795262282,0.3703703703703703703703703704,42,-0.2579643170300045553414762284,0.3630772907713817135693036919,0.0378447953971619977612084833,-913.3071579015259795848073836,0.3571428571428571428571428571
183,Oliver,-1538.2525363978426328873088158,-700.71777904156614791715648603,-2794.5546724322573603425373105,24,0.0069143552607457940,1.5331005353169048,2.617396138942520,0.00008933452800350940,0.0004464215023659270,,,,,,,,,,,,,,,,,,,,,2,0.0002390096400580410,,11,-0.1247306346346117303475360044,0.5159948037985350826674098842,0.0050634057626905989422201156,-124.99453158372973366199386500,0.3636363636363636363636363636,20,-0.4571648346576832781879030342,0.1001509105444020267961477505,0.034161756217165663497230227,-784.94236483649755322386104000,0.2
112,Oliver,-1564.5713219659866733612367795,-668.49970802288935062887201476,-2908.6787428806326574597839265,24,0.0073367142236496890,2.8678649642820768,1.6832471060488592,0.0009532858552193670,0.00005058918197201060,,,,,,,,,,,,,,,,,,,,,11,0.0007686334118566635,1.5,15,-0.1287735093511997060818805045,0.6782547328189115488687802572,0.0163952397312639112151812977,-152.67349440678353075737216200,0.3333333333333333333333333333,26,-0.3812367772854727420420468135,0.0792074343607369721385485135,0.040297592707730969222734789,-981.4914873958190398907531848,0.1923076923076923076923076923
180,Oliver,-1565.0910288556942572742288467,-739.59759312189284790036020493,-2803.3311824563963713350318093,24,0.0076386555869312210,1.33120630575865812,1.6193909613971552,0.000897633023978040,0.000459577718963650,,,,,,,,,,,,,,,,,,,,,5,0.00009244494819661830,0.75,20,-0.1054687709293853413196817887,0.5737913944181635569617154901,0.0102785173630584844790208077,-209.55467736332848336592137350,0.5,36,-0.3351009574417595471207620205,0.1598626832985234690958886913,0.0476805392187441002626386041,-1158.9702158510175607055154203,0.2777777777777777777777777778
113,Oliver,-1621.1673698004561759579600296,-1096.4880969150983048509374087,-2408.1862791284929826184939610,24,0.0073715103940905640,2.5333455638649612,3.1405879402722176,0.0007725853169209260,0.0008529906714581840,,,,,,,,,,,,,,,,,,,,,10,0.0007631451030090195,1.0,9,-0.1826641015883751210009712843,0.3886948724443796814823335154,0.0066931120047991305702323358,-164.87769492783666975451163000,0.3333333333333333333333333333,17,-0.3598526194575459693230630106,0.136769339568761602559972285,0.0250385726711263485413683122,-601.74082526959380049015257375,0.2352941176470588235294117647
268,Oliver,-1626.8166363536848457861084606,-1321.3097707126688052383408348,-2085.0769348152089066077598993,14,0.0056411634309408950,2.3649384012282534,2.6086040813050256,0.000234314854365920,0.0003196274495309350,,,,,,,,,,,,,,,,,,,,,19,0.0006861491974844355,0.5,23,-0.2071698741544213888664047462,0.3088203398008414134779202364,0.01818724583509335893358914,-410.39665335086825783217446250,0.5217391304347826086956521739,36,-0.3017185216512189816979717251,0.2110480360365723368596943615,0.0344040380373938578042034244,-860.1009509348464451050856100,0.4166666666666666666666666667
284,Oliver,-1627.8339334966896354258253119,0.000,-1569.5848337417240885645632798,13,0.00271756348000725910,1.6446386466010650,3.1862153867661104,0.0006490624303226650,0.0005567571122929260,,,,,,,,,,,,,,,,,,,,,16,0.0013383410176440795,2.0,0,0,0,0,0,0,1,-0.4532557923798367464513792265,0,0.001195450574098067067110643,-29.886264352451676677766075,0
198,Oliver,-1667.6494724449100892615625103,-1102.1180778277858759937882882,-2515.9465643705964091632238436,23,0.0071739430763637430,2.2525862487277890,2.8562515859288408,0.0004804784709031130,0.0004217166944508050,,,,,,,,,,,,,,,,,,,,,3,0.0013928247447557865,1.0,11,-0.1815492916573693370374455846,0.2870250518419097461664553395,0.0078310811527145029502345578,-195.77702881786257375586394375,0.3636363636363636363636363636,19,-0.3486570292124345996552856346,0.1847719324558651872005774633,0.0281077656269322077353952898,-683.13023350585781693377159375,0.2631578947368421052631578947
151,Oliver,-1727.8000775500173174028087703,-1087.2878755285893269161726495,-2688.5683805821593031327629515,20,0.0062345284471449070,1.4202386885044344,1.9200921513233768,0.0003725629269017660,0.0003357434609605670,,,,,,,,,,,,,,,,,,,,,11,0.0012021578919152535,,17,-0.1693705673980115510862049357,0.2686230854691102744343715334,0.0138582702124099469524904314,-272.08731812326267481302407375,0.4117647058823529411764705882,35,-0.3340244669924027726088381962,0.2329177085970572088594584654,0.0449196464663088455509932834,-1093.2265887427721881110927338,0.2571428571428571428571428571
104,Oliver,-1746.5211860899520812377216993,0.000,-1866.3029652248802030943042482,9,0.00192602840574738860,1.4294672862763836,1.8668823726321032,0.0009281518659219850,0.0008135140169474830,,,,,,,,,,,,,,,,,,,,,17,0.0004962228480708885,2.0,0,0,0,0,0,0,1,-0.6642300770820333176280390936,0,0.0014116151974563169062636762,-35.2903799364079226565919050,0
44,Oliver,-1756.4689377446128819325672117,-494.58276825209228374351799651,-1149.2981919833937792161410344,18,0.0033324855427874660,1.4154899036583918,1.4281265647747208,0.0001785565899585170,0.0006934453000749670,,,,,,,,,,,,,,,,,,,,,10,0.0003422358859527090,1.0,1,-0.1482884444466466847213547623,0,0.0003762628318947708837076056,-9.4065707973692720926901400,0,5,-0.3450986735982524430445865444,0.231646983216500532254101278,0.0052856410246513058018578068,-101.53095567313645226764822750,0.4
231,Oliver,-1774.7040314615393058785529474,-583.27870922074561439277641912,-3561.8420148227298431072177398,4,0.00262253348884290740,2.0698327890922476,2.6112488600943464,0.0009151906170487360,0.0009027779683949320,,,,,,,,,,,,,,,,,,,,,1,0.0009964085824305225,,37,0.0140836658804673468013017122,0.8430183628782670894988706251,0.0320330126661985940681518792,-251.50815062879513518205375375,0.2972972972972972972972972973,55,-0.5027881592970957499285299369,0.2356522040480829218993261962,0.0735442624026393465167824341,-1838.6065600659836629195608536,0.1818181818181818181818181818
281,Oliver,-1777.5308565839346474461900359,-2248.1249339011933197322808842,-1071.6397406080466390170537634,24,0.016980812280895570,2.615197973146662,3.4094640183772256,0.0009080025250595080,0.00001023417804866760,,,,,,,,,,,,,,,,,,,,,11,0.0002711620527650985,2.0,36,-0.2409587710728650694287140601,0.3231488505574609455276785851,0.0389308230377585650330157488,-931.2715456953624495557913680,0.3055555555555555555555555556,38,-0.1330583473360796172502940702,0.6264153521803975078710346308,0.0198327737473918727772634012,-458.99016927304642412182055850,0.3684210526315789473684210526
258,Oliver,-1790.0380022114983133892482677,-1491.8951113311207393384101502,-2237.2523385320646744655054440,15,0.0063509336143503520,1.30419501257324352,1.7095554168380600,0.0005360178456343790,0.0007334276655378880,,,,,,,,,,,,,,,,,,,,,8,0.0001219945313045730,0.75,44,-0.182465346948810499696408031,0.4607869774633482705043977348,0.0398953094292902494511828864,-690.86671710789884745481974750,0.3863636363636363636363636364,94,-0.1679923088370355784796955131,0.4660535089839409876033402003,0.0655704473328024263390463623,-1450.1687591314352644902916375,0.4148936170212765957446808511
282,Oliver,-1847.0837528966777541452140343,-2297.4051322404009174361757995,-1171.6016838810930092087713865,11,0.0057147738312905450,2.3725448937027462,3.294213872307080,0.0009179645762396810,0.0007379227274739760,,,,,,,,,,,,,,,,,,,,,6,0.00012787047383741970,0.75,24,-0.3352890298303611364299882976,0.2702619031532466994061493046,0.0332792392351928637650549282,-734.44225003541261934603278950,0.3333333333333333333333333333,29,-0.1596530807409545238364413542,0.5119843979894006410454780901,0.0184049093882284998000165579,-425.44792547278203989846832625,0.4482758620689655172413793103
32,Oliver,-1868.8250722166943555805798168,-1057.2516048103415324372768626,-3086.1852733262235902955342481,24,0.0069327925233788680,1.5669030006820812,2.482289174842784,0.000486956521164140,0.0002709478373969660,,,,,,,,,,,,,,,,,,,,,12,0.0013727880098730270,0.5,12,-0.1735687946819524811492972941,0.2395083339270870055862955801,0.0080662180473216857039459055,-201.65545118304214259864763750,0.5,18,-0.4488194841101143015730407568,0.0648766998267907407701282299,0.0335470121684514728645605795,-804.5895323622631181339088900,0.2222222222222222222222222222
214,Oliver,-1903.9728825397055889521511031,-1160.0817991845350896606729742,-3019.8095075724613378893682964,24,0.0083985001274377640,1.35298793928371178,2.4067782989269016,0.0001066500829098050,0.00008202887469997110,,,,,,,,,,,,,,,,,,,,,1,0.000416880866008290,0.75,27,-0.1587496925561945777093635264,0.4244690866884272309330653688,0.0183194279803403461547412399,-402.20727056770309020864825661,0.4444444444444444444444444444,46,-0.3296332508162944865498367954,0.1942771622956964034024121269,0.0584780368393845345001720137,-1430.3720659419752994471076276,0.3043478260869565217391304348
15,Oliver,-1963.2060546780240159007187215,-2350.7627049387671717328133762,-1381.8710792869092821525767394,7,0.0041932539060680470,2.969384555504370,1.9490872107674768,0.0005410863713086980,0.000004637462554796350,,,,,,,,,,,,,,,,,,,,,13,0.0006851253529009995,2.0,44,-0.3887697142553195139986192824,0.3680659242925131462360847938,0.0433147356862813772123942441,-1082.8683921570344303098561030,0.3181818181818181818181818182,67,-0.1932217246959759252652387227,0.5696963961422536807466641072,0.0362185915528793730809039561,-782.36567450953764456480274916,0.3880597014925373134328358209
33,Oliver,-1978.5533116382471748276665313,-2142.0599392706812336515557372,-1733.2933701895960865918327225,12,0.0049063012273545850,2.1085675686172056,2.3055916195761368,0.0008259426559442390,0.0009497678833779730,,,,,,,,,,,,,,,,,,,,,1,0.0008588393092429440,1.5,21,-0.3478320239660991348412743916,0.2624210925482936677541391053,0.0303379787475695582565584862,-623.42169050853086419119686000,0.2857142857142857142857142857,24,-0.2494467576576133906566104008,0.3371729224467822923814473121,0.0236729844023207651488668605,-554.58850341815058701740127250,0.25
238,Oliver,-2038.8688220478249390496068053,-1286.2938098471676848669727294,-3167.7313403488108203235579193,24,0.0063268067484380670,2.6605028521551288,1.6475865906791696,0.0005932310538334920,0.0009639763296414060,,,,,,,,,,,,,,,,,,,,,17,0.0012124004036711535,2.0,10,-0.23135747725598280407643848,0.2331318263972516790351493165,0.010349828245100852021690639,-210.82864816221447977476597375,0.2,16,-0.4689519562642254528495723137,0.014542711399452720637835296,0.0302440127577497188920709812,-756.10031894374297230177453000,0.125
133,Oliver,-2065.0762954417767367050845574,-1911.3783610250468341294897764,-2295.6231970668715905684767290,20,0.007728497649416550,2.3213952549367194,3.2801014541555672,0.0002779743668055040,0.0003413881628501170,,,,,,,,,,,,,,,,,,,,,16,0.000191771457061065,2.0,20,-0.2866846456731887485724020139,0.2752657191353462598688903055,0.0215283881180586858207889082,-538.20970295146714551972270500,0.2,30,-0.3424065956368432342557429363,0.2322987296303651610321003156,0.0394402759894434139785002617,-847.9796120795524850658164550,0.3333333333333333333333333333
14,Oliver,-2071.6998558206915775246217832,-1784.4183481491485356749586220,-2502.6221173280061402991165250,20,0.0088670727507523660,2.5484666177762976,1.7016852087349088,0.0008487621130648820,0.0002753022197984630,,,,,,,,,,,,,,,,,,,,,2,0.0004570205940199185,1.5,57,-0.1777129291571409385957810429,0.4867924040523995256481170675,0.0430494454701479352143064659,-942.3427946547473585257146901,0.3684210526315789473684210526,70,-0.2060428294622939045849039451,0.393851331048564284420216595,0.0591478614042070743637999487,-1448.0514735295303560638723411,0.3571428571428571428571428571
250,Oliver,-2101.5319044140120952832149849,-1619.6319849297085880990301185,-2824.3817836404673560594922846,18,0.0062693534871886210,1.6626358751499264,2.9851338492171536,0.0003122648123243190,0.0007551993428520860,,,,,,,,,,,,,,,,,,,,,18,0.0009808228623498345,,18,-0.2352431911163595476544195217,0.1847228491463174657270920974,0.01903419872923365832397310,-422.66647759720692784484045500,0.3333333333333333333333333333,33,-0.3557934586079980482196049852,0.2203200067741590469456652057,0.0443472696301908989226683312,-1108.6817407547724730667082788,0.2121212121212121212121212121
267,Oliver,-2127.5548905088245086737154908,-1697.5964552974310099423944504,-2772.4925433259147567706970515,18,0.0063457180812702120,1.8552662266675692,3.3455983362372944,0.0003559200080837680,0.0008098298510582320,,,,,,,,,,,,,,,,,,,,,15,0.0014674417041090510,0.75,18,-0.2475352787665811649162218684,0.2252417590097645652626812841,0.0218655130377048742848927269,-443.04853538759517881044181000,0.3333333333333333333333333333,25,-0.376251166124116119199776097,0.105646190938138657350435276,0.0364497470786477569760673341,-911.2436769661939244016833525,0.24
241,Oliver,-2144.6374563729179610418313604,-2029.4893300940184308276784649,-2317.3596457912672563630607037,16,0.0071130052372408040,2.8326917325298728,2.4419502912750224,0.0006188943049027090,0.0008196485097611550,,,,,,,,,,,,,,,,,,,,,13,0.0003620506785167610,1.5,32,-0.2487491531084027727742191009,0.2989064742254982992422928031,0.0354244452541223855904277855,-782.59656032552413217238225250,0.3125,46,-0.2594346165730497028103379573,0.3384806712503554806282805183,0.0450404922079947551084106296,-1098.2781607005333084047708375,0.3695652173913043478260869565
43,Oliver,-2158.9766822642448623926123316,-1734.9915738925258439303082835,-2794.9543448218233900860684037,23,0.01550655189552650,2.8259137551420894,2.8397681441808896,0.0001159949838723960,0.0003468222643001110,,,,,,,,,,,,,,,,,,,,,7,0.0002058605925207315,0.75,65,-0.1459330665176182631494147803,0.493566381730515461997285454,0.0398669905572913762574393119,-973.7523596618011725121630983,0.4,74,-0.2350603823041379695231084429,0.3135314716268144946301848722,0.0673506527476080328270589839,-1653.4991371018257511319896531,0.3243243243243243243243243243
269,Oliver,-2174.3258432404572024194323191,-2515.8999593025269592249956547,-1661.9646691473525672110873158,22,0.0155317570672052670,2.1954515145139074,1.3718713221474872,0.000901246526232570,0.0004543211248024930,,,,,,,,,,,,,,,,,,,,,19,0.00005178251632106610,2.0,130,-0.1392693684592761732011016765,0.5663983794925940927861198062,0.0806372221126732598242989831,-1807.8775536061541919501685075,0.4,142,-0.091077139885080527876449749,0.7099434305346312512523208596,0.0506120481898288294393561044,-1225.6072661203158649438594428,0.387323943661971830985915493
227,Oliver,-2223.5897464329225942233466680,-1613.3140216356975351898938738,-3139.0033336287601827735258593,18,0.0078504418697443140,2.8487331956851914,2.2950343241891984,0.0008800536305085070,0.000471773044891550,,,,,,,,,,,,,,,,,,,,,18,0.001239259258256880,2.0,35,-0.1828232289152692202390706748,0.4710244423836504172411901813,0.0319689166937649247355319,-657.9477993789023650482037000,0.3428571428571428571428571429,51,-0.2913750608341285875457394432,0.2918896420356659545719680366,0.063637346806379938697648353,-1570.1002281820316866916346250,0.2549019607843137254901960784
245,Oliver,-2283.9688735743990018046509000,-2879.0005537461554082685269489,-1391.4213533167643921088368268,24,0.0157822117897599110,2.4582672880302504,2.1531840239899160,0.0009036448886169330,0.0002556957142686920,,,,,,,,,,,,,,,,,,,,,14,0.0003170066326004490,2.0,72,-0.2226639323621898864162670949,0.3319324051618220258201257128,0.0697216564150275396509481502,-1685.5815917308247519599219400,0.3333333333333333333333333333,67,-0.1236875771070706745933522151,0.6243412390512974651960059077,0.0386170132154806264256632094,-791.94813072583767084545756500,0.3283582089552238805970149254
264,Oliver,-2299.5569708574077046086381171,-1633.0216731336051376009923140,-3299.3599174431115551201068218,23,0.0080840871399660020,1.5399275175016032,2.273701477597328,0.00045995807110330,0.0004366662415846560,,,,,,,,,,,,,,,,,,,,,20,0.0001520002401210375,,29,-0.217692364994792047216730987,0.334361138949470389446688876,0.0238207440084198113009879965,-592.14418322991281418605728750,0.344827586206896551724137931,47,-0.3650328273136930604754404466,0.1915734933261056404255346829,0.0660341170822601794209977138,-1580.0672684982029906146109386,0.2978723404255319148936170213
182,Oliver,-2309.5593847955926895575374788,-2092.1443256502337296984081257,-2635.6819735136311293462315084,7,0.0045332724263580940,1.9767866146642650,1.8083254683335888,0.0008057582088772940,0.0004874079695378470,,,,,,,,,,,,,,,,,,,,,20,0.0004842853785884970,0.75,79,-0.2204044597632077584791746351,0.4614085424114288022464393373,0.0537686091230427752518729842,-1268.8790367186676988040197760,0.4810126582278481012658227848,125,-0.1937967499951238800131936899,0.4631065805708224477355920828,0.0761559496827988935067468916,-1869.2646629114264990473646861,0.464
21,Oliver,-2326.3632157768010203632927707,-880.7864828639822169091924112,-1994.7283151460292255444433100,22,0.0057433851471838390,2.6813601067668564,3.0352120561223528,0.0009061438818025140,0.0002255472681604080,,,,,,,,,,,,,,,,,,,,,4,0.001347151730604075,,4,-0.2038644377763156341230000395,0.1884452071645810778582672399,0.002554538560681370061547845,-63.863464017034251538696125,0.25,4,-0.3924405222193981748076839856,0.0231816883658034912120145684,0.005790893437439630996817642,-144.7723359359907749204410500,0.25
96,Oliver,-2355.5891440525497604165787119,-2960.8402468689735888231602295,-1447.7124898279140178067064356,12,0.0072209268376328630,1.3944130959894564,3.3060273903450128,0.0006837474795448350,0.0003533354687287170,,,,,,,,,,,,,,,,,,,,,16,0.0004817275681913490,1.5,53,-0.2840000610023023670426749973,0.2712921753585136137456590101,0.0695734309035445530008903518,-1508.3509857336014236572384275,0.301886792452830188679245283,63,-0.1421971651204369386000639934,0.5982733719312435621732184016,0.0332469140743644243684682812,-801.3338864060377514694739362,0.380952380952380952380952381
71,Oliver,-2364.3261136252113863105392667,-3120.8443273789188405640593895,-1229.5487929946502049302590824,13,0.0065587193116353430,1.5336517317842928,1.9142187919533896,0.000587052885716340,0.0003984550476998350,,,,,,,,,,,,,,,,,,,,,19,0.0002127531313862430,1.0,68,-0.3092837333122847196343705381,0.2978319012480919128724335047,0.0776314510875992218243363781,-1780.0266893955891906534501325,0.3235294117647058823529411765,104,-0.100321875812347114453798932,0.6885865079239786272053179336,0.0468528985679321205565819559,-826.4536248202549721051323150,0.4326923076923076923076923077
64,Oliver,-2380.7211538692367341523183885,-2943.1996670458463490626969142,-1537.0033841043223117867506000,22,0.0162150413408945540,1.22998037702868714,3.4353650234338664,0.0009635291877032860,0.0009986998308443930,,,,,,,,,,,,,,,,,,,,,13,0.0013455781281672315,1.5,37,-0.3089563716672337125204466569,0.2768779103749786962012763773,0.0495374831168167226831334642,-1238.4370779204180670783366062,0.2162162162162162162162162162,44,-0.1523781929985452339929803564,0.544329714296634697604909468,0.0297943974297334369510127684,-713.97137146817399001455863375,0.3636363636363636363636363636
126,Oliver,-2402.4965772951456649662696572,-2086.9866649797809405348057393,-2875.7614457681927516134655339,7,0.0049248975780442870,2.5231104981727482,3.2205155002514432,0.0009782301685671460,0.000110891991812220,,,,,,,,,,,,,,,,,,,,,7,0.0013979768673414255,0.75,31,-0.2619097090098914317866596897,0.3154296133213684286983557184,0.0362779669221716146437819203,-789.15277898571362874369087870,0.4193548387096774193548387097,35,-0.3714013113118074450384778313,0.2079357523461812647121385967,0.0471942108609682162772266365,-1168.6714417117503317869366125,0.3714285714285714285714285714
134,Oliver,-2419.9186397380673302536738307,-2285.9068313312553509581581812,-2620.9363523482852991969473051,24,0.010082672235594440,2.2250858756830392,2.999256153544064,0.0008779452121248210,0.0002516741264852110,,,,,,,,,,,,,,,,,,,,,4,0.0013457013211891530,2.0,26,-0.2779058476881507750349597207,0.2491178989007474117881394226,0.0317746699891541118339592407,-772.59411394761062839695596500,0.2692307692307692307692307692,38,-0.2843243732706560555377187338,0.3533913389077625447544751178,0.0456079728638493874812260998,-1119.9236628539770941958299700,0.2368421052631578947368421053
50,Oliver,-2423.6991600868237270652566510,-2514.1159734934522408396539630,-2288.0739399768809564036606831,14,0.0088581631029295650,2.5058128668488058,3.4535173948637744,0.0005358255037739060,0.0005589049069950840,,,,,,,,,,,,,,,,,,,,,6,0.0004256591165557785,0.5,43,-0.2773896279319760194749700428,0.254142766681213268798107225,0.0459812195077427091704578741,-1149.5304876935677292614468526,0.3488372093023255813953488372,58,-0.2296845724091139339361962865,0.3434393779035187187422010468,0.0500741330521993430143819693,-1216.5846539642435222387571937,0.3965517241379310344827586207
295,Oliver,-2425.0695497781907631446291322,-2358.8286826122413424045890523,-2524.4308505271148942546892521,21,0.0082142859255961570,1.9590079224477558,1.8103950462818120,0.0009098100261342760,0.0007840803730227430,,,,,,,,,,,,,,,,,,,,,13,0.0014492741524936980,1.5,42,-0.2300127621645378744411850093,0.3321436008457313650173907667,0.0480077358776078123987369402,-1066.6242949525576964740186925,0.3095238095238095238095238095,62,-0.2109355730065026966830077384,0.4150814752257280479784331112,0.0561962571022154462932390188,-1386.4318464077133056303006538,0.3387096774193548387096774194
224,Oliver,-2497.8814806217608389274106642,-2637.3428294345422591780647494,-2288.6894574025887085514295365,14,0.0063241685020384320,1.6154077902508002,2.8774279837391480,0.000626060964831180,0.00008645972613546050,,,,,,,,,,,,,,,,,,,,,2,0.0005568837172150995,2.0,31,-0.364033145721330280718987762,0.1498045142905624818191263237,0.0402959453455639880125142766,-995.0546811640851982483707425,0.2903225806451612903225806452,39,-0.3026158799976800517146453155,0.3126035698997804760126799974,0.0395943340887630713834902357,-989.8583522190767845872558925,0.3333333333333333333333333333
45,Oliver,-2501.3536185448693027912200417,-2464.5272301226252885405222423,-2556.5932011782353241672667407,22,0.0104941054119235480,2.2313322325382988,2.9305211790979472,0.0007153518203251770,0.0001138393800304450,,,,,,,,,,,,,,,,,,,,,20,0.0004668291557891430,,42,-0.2639916673647355185974974199,0.2678410007110450730463941552,0.0465122744592819516808318727,-1113.0210351802967650156286500,0.3333333333333333333333333333,54,-0.2620853826018248623198091436,0.3865240359982585281694027951,0.0537119204125561694645176355,-1314.2460695766135365993481350,0.2777777777777777777777777778
3,Oliver,-2518.7895564735057119476079586,-1501.2908262167812547598391188,-4045.0376518585923977292612182,22,0.0078184362122874950,1.3866640684132764,2.3709993237960152,0.0003587550168664920,0.0007075054811814360,,,,,,,,,,,,,,,,,,,,,12,0.0009308224839301890,1.5,28,-0.1913684197467011903731869068,0.4137544073201642335242575361,0.021669717036170434789508635,-533.08971285604131570753736000,0.3571428571428571428571428571,43,-0.4449785064729517185247445448,0.1096658584499213673921026805,0.0761541706081028787826771701,-1848.3076834976493648246127250,0.1860465116279069767441860465
170,Oliver,-2520.4092458807955078210511470,-1371.5275686926193402348421306,-4243.7317616630597592003646715,23,0.0083841442551389950,2.4129245043792408,1.9472997922670552,0.0004462130621290830,0.0004544872671619460,,,,,,,,,,,,,,,,,,,,,20,0.0011478519791960025,,35,-0.1644047867769539993431270385,0.4857919811083765184937554545,0.0326027623150226501546127682,-559.19483588705318346778014750,0.3428571428571428571428571429,53,-0.4001752204302267828858953512,0.1481569954393383518838747875,0.0873250612096850559696813034,-2161.4540783171623363599447474,0.2075471698113207547169811321
262,Oliver,-2520.8261307835525670318455127,0.000,-3802.0653269588814175796137818,19,0.0030357753639275970,1.31745229583114964,1.5763484245521704,0.0004209609429449590,0.0009433447574001480,,,,,,,,,,,,,,,,,,,,,3,0.0008767552850194065,1.0,0,0,0,0,0,0,1,-1.0743004840896949441354569571,0,0.0028976395267243731015772464,-72.44098816810932753943116125,0
160,Oliver,-2535.2382744389374129451848020,-1876.3647256535258180449629705,-3523.5485976170548052955175493,23,0.006314654494782280,1.5765791258665632,1.13649560326547168,0.0002961287620925010,0.0007552301994316420,,,,,,,,,,,,,,,,,,,,,12,0.0014991675449997030,,18,-0.2845028139180537188168290907,0.1582304358405439319170465967,0.0213736241175423409945935149,-489.28978255083055634983787250,0.2777777777777777777777777778,39,-0.3979744936912298531139324811,0.0980324254769074094254061306,0.0620938091683229084915919018,-1525.5498011753388087414152450,0.2051282051282051282051282051
